user_id,age,account_age_days,kyc_level,device_count,incoming_txn_count_24h,incoming_total_amount_24h,unique_senders_24h,avg_incoming_amount,incoming_peak_hour,outgoing_txn_count_24h,outgoing_total_amount_24h,forwarding_ratio,avg_time_gap_in_out_min,same_day_forward_flag,imps_usage_flag,cross_bank_transfer_flag,rapid_forward_flag,high_velocity_flag,lien_marked_flag,freeze_flag,complaint_flag,is_mule_account
U2728,17,31,1,1,4,13167.666740900124,2,2590.967427591575,15,1,1809.97447120605,0.1538462092579544,144.69418083658957,0,0,1,0,0,0,0,0,0
U2729,18,330,3,1,4,19095.371428478014,1,4333.179886081627,8,1,2003.159580001284,0.16091742075999022,455.06210030367964,0,0,0,0,0,0,0,0,0
U2730,19,210,2,2,1,1112.6904452204185,1,2529.0903801599034,18,1,3426.519392210888,0.17564577761764477,237.50953284762764,0,0,1,0,0,0,0,0,0
U2731,18,328,1,1,19,30238.76771212559,14,3768.790423097256,1,19,90126.79360648319,0.866283838126121,24.623730471996442,1,0,1,1,1,1,1,1,1
U2732,18,356,1,2,3,13067.651177019874,1,4956.7654114584,18,2,2530.0987247554667,0.3504940398087145,526.667770343829,0,0,1,0,0,0,0,0,0
U2733,17,265,1,2,2,3305.33938209958,1,3235.1433076612975,12,0,0.0,0.33015130315495567,215.8320055229147,0,1,0,0,0,0,0,0,0
U2734,17,219,3,2,1,3464.314399682524,2,4139.401667162201,18,2,6784.826887965046,0.2881626725330754,218.54573888582883,0,0,0,0,0,0,0,0,0
U2735,16,43,2,2,3,3278.5476894055732,2,3194.695693732085,17,0,0.0,0.34616292343299293,237.41097510835147,0,1,1,0,0,0,0,0,0
U2736,18,240,3,1,10,42616.48462528085,11,3091.680675896954,17,9,44949.24687226158,0.8663501259041197,27.965839562445986,1,0,0,1,1,1,1,1,1
U2737,20,146,3,2,8,24589.001552926165,13,3059.45692978204,21,7,32569.167754427177,0.8527953253082264,7.236395349650413,1,1,1,1,1,1,1,1,1
U2738,16,11,3,1,15,71276.33639088325,14,2557.041189324187,15,15,66514.11215645632,0.9719955157297174,5.102829039727434,1,0,0,1,1,1,1,1,1
U2739,20,194,3,2,23,82841.37991988011,14,3773.9275776739987,12,22,37874.39936099466,0.8663034243479075,13.077737310081476,1,0,1,1,1,1,1,1,1
U2740,19,90,1,2,18,74987.41398017317,5,4818.67670725117,9,18,78806.33165662253,0.9605945069451911,7.979496911121796,1,1,0,1,1,1,1,1,1
U2741,20,60,1,1,11,30467.66557852052,8,1644.533813792474,18,10,17148.841438686206,0.9605732069122603,9.075424758388039,1,0,1,1,1,1,1,1,1
U2742,18,245,1,1,4,12222.460735399796,2,1365.181271627513,18,0,0.0,0.15242071441309185,302.6311433747425,0,1,1,0,0,0,0,0,0
U2743,20,193,3,2,3,5696.672128401713,2,3390.7875913847483,12,0,0.0,0.20089137185289058,531.8144067315122,0,1,1,0,0,0,0,0,0
U2744,19,13,3,1,2,8483.90020056273,1,4422.546496779914,18,1,2030.306142831761,0.20603396868985585,237.00600009890584,0,1,0,0,0,0,0,0,0
U2745,18,164,3,1,2,6859.88135752041,2,4721.40200149879,13,1,3613.3854389210787,0.1421739278311783,475.96562245967135,0,0,0,0,0,0,0,0,0
U2746,19,145,3,2,2,6858.946802765633,2,3148.9276366778086,6,2,4811.681702024876,0.33210536889832754,345.87787793105804,0,0,1,0,0,0,0,0,0
U2747,18,79,1,2,4,6110.486292087115,2,3301.88267062568,15,2,7410.5344274417175,0.30758470569657015,143.36256866333918,0,1,0,0,0,0,0,0,0
U2748,16,120,3,2,17,39340.41243307247,8,1381.8692031761884,9,17,20859.092611881562,0.8915494038807058,11.298270117057584,1,0,0,1,1,1,1,1,1
U2749,20,286,3,1,11,29304.754991626098,10,1145.5582616034258,14,11,11985.220250095343,0.8708189053821583,21.257407702266995,1,1,1,1,1,1,1,1,1
U2750,18,145,2,2,3,12397.114149130688,2,1838.355753438716,3,0,0.0,0.26042172846676437,151.30005091766566,0,0,0,0,0,0,0,0,0
U2751,18,293,2,2,13,31705.023591628822,8,1704.4246790311797,12,13,43700.78782990584,0.9398419380583249,18.78943755896139,1,0,0,1,1,1,1,1,1
U2752,16,358,2,1,13,45039.52076698694,5,2483.678175722808,15,13,63396.69785231044,0.9529192921391598,20.265407971617403,1,0,0,1,1,1,1,1,1
U2753,20,196,1,2,3,4911.1607621297135,2,2406.828363466936,10,0,0.0,0.13877375424235686,139.8155840604082,0,1,0,0,0,0,0,0,0
U2754,19,17,1,1,16,37423.665014979444,14,1780.8323688932344,18,15,49873.07876651104,0.8064706186152832,17.51074341298161,1,1,1,1,1,1,1,1,1
U2755,17,88,1,2,4,17001.00336625397,2,1931.8050464945263,15,2,6308.160611706814,0.3113385713103747,449.99908161480573,0,1,0,0,0,0,0,0,0
U2756,19,211,1,1,2,7826.157873067809,2,2446.769271594855,11,1,4592.862374779779,0.17855788585466148,335.5367838068113,0,0,0,0,0,0,0,0,0
U2757,18,21,1,2,23,104175.40752598552,7,3162.54938644512,17,22,58431.18571153608,0.9743583280019797,10.808041629667906,1,1,1,1,1,1,1,1,1
U2758,18,91,1,2,17,77646.78679236505,12,1188.9454874530502,15,16,75679.06731306459,0.9458275777813109,27.036784747336025,1,1,0,1,1,1,1,1,1
U2759,16,349,3,1,4,11973.472464474271,2,3107.211831507383,12,0,0.0,0.10265761274444155,248.41576722461434,0,0,0,0,0,0,0,0,0
U2760,16,206,1,2,2,6698.750010448892,2,3275.6010903408082,5,2,9884.946145497208,0.19991336227800516,420.73381046969814,0,1,0,0,0,0,0,0,0
U2761,18,238,2,1,3,6738.915207096015,2,4647.060425093467,3,1,3559.0308497577807,0.36855759985514913,150.1695809678314,0,1,1,0,0,0,0,0,0
U2762,19,328,3,2,2,3848.2784017741087,2,4878.301153925569,6,0,0.0,0.2639911056384705,290.8448206179948,0,0,0,0,0,0,0,0,0
U2763,19,206,1,1,1,1312.619694620467,1,2133.75837074423,15,0,0.0,0.25826601884375033,385.69149799792666,0,0,1,0,0,0,0,0,0
U2764,19,238,3,1,1,1588.8779337458066,2,4028.4982903232053,13,1,4956.93719975182,0.23441383440074592,208.3937444196295,0,0,0,0,0,0,0,0,0
U2765,18,309,3,1,4,13164.263334845855,1,3186.863783778899,1,0,0.0,0.30434132574832895,358.12648907321,0,0,1,0,0,0,0,0,0
U2766,17,40,2,2,2,6380.077182499651,1,1723.8924614634711,7,1,4868.696857178833,0.2442947678750056,559.7203130790601,0,0,0,0,0,0,0,0,0
U2767,18,82,2,1,3,13065.676020277626,1,1748.3529246128292,17,0,0.0,0.14173248399488622,383.82914111917006,0,1,0,0,0,0,0,0,0
U2768,17,37,2,1,2,8746.410186801684,1,2399.9573285165397,21,2,5631.156476146208,0.29611334384013854,220.2110247989004,0,1,0,0,0,0,0,0,0
U2769,16,182,2,2,4,16259.002935254457,1,2243.1476182946335,7,2,7688.422412225755,0.3584888721343329,404.1216673810894,0,1,0,0,0,0,0,0,0
U2770,17,352,2,2,11,12685.928905818557,9,2166.8772955094964,2,11,29648.08241437798,0.8641809907973154,22.23192010991641,1,0,0,1,1,1,1,1,1
U2771,18,328,2,1,13,27297.674830323427,6,2207.0025829913693,10,12,42320.67364285888,0.9032055338141662,22.41808183051523,1,1,0,1,1,1,1,1,1
U2772,19,196,3,1,8,11426.363190890715,10,3634.30547265258,22,8,23439.561001509974,0.8045721366190378,28.155075414062974,1,1,1,1,1,1,1,1,1
U2773,18,165,2,1,2,3865.2639882928356,2,3586.572515616085,16,2,4218.576808208909,0.11986383658262828,575.4577375029653,0,0,1,0,0,0,0,0,0
U2774,17,333,3,2,9,44378.28377488557,9,3738.158962020343,4,9,12492.901406776033,0.8076735644603296,21.941584555014447,1,1,1,1,1,1,1,1,1
U2775,19,259,2,2,3,3247.4616089146602,1,2594.1895975373336,21,2,4739.314818352972,0.3303156294464061,468.5647802746812,0,0,1,0,0,0,0,0,0
U2776,19,132,1,2,13,44047.587221539645,12,1676.766091170496,12,13,54595.004218346105,0.8261007337415163,14.491930197635268,1,1,1,1,1,1,1,1,1
U2777,20,332,1,2,20,70883.92665577434,12,4117.414810105995,22,19,50618.81174242764,0.8669969453822866,28.74118678035116,1,1,1,1,1,1,1,1,1
U2778,19,327,1,1,2,5196.798526341019,1,2559.106660182022,15,0,0.0,0.10869093882921312,444.9177921037734,0,1,1,0,0,0,0,0,0
U2779,19,90,1,2,4,6447.9192664366365,2,4404.761503753263,18,2,4569.39824436205,0.20396417693075344,486.24236907221086,0,0,1,0,0,0,0,0,0
U2780,20,281,3,1,9,28362.57989415005,13,4289.188513172975,1,8,18740.279228234434,0.8424283551308759,15.615746144397198,1,0,0,1,1,1,1,1,1
U2781,17,27,3,1,4,7691.208918014881,2,1142.1390985186188,15,0,0.0,0.34585337183431075,344.60031511810024,0,0,0,0,0,0,0,0,0
U2782,19,317,3,1,1,4444.995852402893,1,1682.2862128247689,17,1,1287.606559311068,0.30219982808682455,321.9999377885123,0,1,1,0,0,0,0,0,0
U2783,19,232,2,2,1,3032.1539714200962,2,2628.118786181495,0,1,3192.619719864715,0.36552683638848105,254.8001774029855,0,0,0,0,0,0,0,0,0
U2784,19,339,3,2,1,4208.34818470698,2,4389.308701238636,14,2,8048.331149712846,0.2144727353114769,473.0086183537145,0,1,0,0,0,0,0,0,0
U2785,18,57,3,2,1,3615.280664454982,1,1315.15078373346,1,0,0.0,0.18169792907190477,372.4066586750942,0,0,1,0,0,0,0,0,0
U2786,20,50,3,2,19,69121.02237820668,6,4574.220564432006,9,18,62310.78549592994,0.8053303151855568,9.133184459286507,1,0,0,1,1,1,1,1,1
U2787,17,327,1,1,13,37577.87272014978,13,4292.702969912862,2,12,34544.824961644765,0.8089799047795819,11.071232340936847,1,1,1,1,1,1,1,1,1
U2788,17,233,1,1,2,2794.379719939885,2,4365.0809949836275,11,2,3259.2326582829137,0.2987493536773185,178.2778814270987,0,0,0,0,0,0,0,0,0
U2789,17,312,2,2,18,79645.67530642537,14,1113.3477779575524,0,18,34031.02627824911,0.9725266456676714,15.43267040387173,1,1,1,1,1,1,1,1,1
U2790,17,311,3,1,3,12778.838063519597,2,1700.56127716117,14,2,7616.187105512351,0.37785726499629013,215.3962758190287,0,0,1,0,0,0,0,0,0
U2791,16,71,1,2,16,72973.98467637063,14,4389.164404117517,13,15,72886.9958711117,0.9589341420166717,12.405918321888752,1,0,0,1,1,1,1,1,1
U2792,16,69,2,1,4,6958.1839510724585,1,1417.6138360557293,20,1,3323.1622429778445,0.29069233189590404,362.91756485656083,0,1,1,0,0,0,0,0,0
U2793,18,92,1,2,3,14746.903192681057,1,2440.076213992762,5,0,0.0,0.36942609778029556,401.2982147664908,0,0,0,0,0,0,0,0,0
U2794,18,231,3,2,21,39473.51921087946,12,1045.2461450459384,0,21,88478.97466999397,0.9372646748366287,25.515725845457585,1,1,1,1,1,1,1,1,1
U2795,19,25,2,1,2,5982.239295768424,1,4345.073593167351,1,2,2813.6182693980886,0.3870619020968411,415.2274864668285,0,0,1,0,0,0,0,0,0
U2796,18,200,3,1,3,3868.659625694836,2,4195.748740971836,15,2,2391.257074439582,0.29021573715391935,302.34142325115045,0,1,0,0,0,0,0,0,0
U2797,20,259,3,1,2,2985.9443482353595,1,1045.2233235743574,21,0,0.0,0.31567127900426567,317.65004574727857,0,0,0,0,0,0,0,0,0
U2798,16,150,2,1,4,18019.308959967722,2,1044.144316833238,4,2,3083.755729283385,0.20908541165980338,345.3551190949006,0,1,1,0,0,0,0,0,0
U2799,18,315,2,2,3,8624.674187294793,1,1782.7241989663505,9,0,0.0,0.2561743208626552,334.8267285976272,0,0,0,0,0,0,0,0,0
U2800,19,47,1,2,8,31451.28426465758,7,2767.820806500385,0,7,21263.463953514605,0.9656344920481691,13.787630345219416,1,0,1,1,1,1,1,1,1
U2801,18,35,1,1,1,3584.1718517210384,2,2155.455961774441,6,0,0.0,0.3830806287136911,556.3843562672856,0,0,0,0,0,0,0,0,0
U2802,16,321,1,1,2,7779.531225988607,1,3898.667078668692,9,1,1612.803105777758,0.1740051596162672,331.12547744814424,0,1,0,0,0,0,0,0,0
U2803,20,120,2,2,2,2170.823306036113,2,1518.1327159698794,16,0,0.0,0.39960176630538413,248.14173124858587,0,0,1,0,0,0,0,0,0
U2804,17,355,1,2,1,2676.7142055880895,1,4401.620604229369,9,0,0.0,0.3329810385933327,557.1355853953073,0,0,0,0,0,0,0,0,0
U2805,20,154,3,1,19,51686.50618642449,14,1285.0631613758185,21,18,62905.80119785991,0.9532837597447114,19.393575422373022,1,1,1,1,1,1,1,1,1
U2806,19,71,2,1,4,9006.323169200597,1,1653.4260468545058,17,2,6344.104838152541,0.1394050254155711,433.65386316997393,0,1,1,0,0,0,0,0,0
U2807,17,73,1,2,3,9286.754788712926,1,2623.9675296375162,18,1,4921.907067110901,0.10988715845962937,389.74166315058665,0,0,0,0,0,0,0,0,0
U2808,19,230,1,1,3,10824.15295117236,2,2262.915090642589,14,2,7220.566255499707,0.3759921301855208,155.29571120300307,0,0,0,0,0,0,0,0,0
U2809,19,304,1,2,3,4810.104055902359,1,4912.606932200848,15,2,7217.995237848557,0.17997622294177956,143.50626445705007,0,1,1,0,0,0,0,0,0
U2810,16,44,1,2,13,40239.3759902775,7,3747.959210237569,12,13,40564.27097427007,0.816224722505961,10.904858957279224,1,1,0,1,1,1,1,1,1
U2811,17,297,2,2,21,70378.98810202353,6,4463.923715913394,13,20,91266.86859180286,0.8750564042461201,24.810959184990146,1,0,1,1,1,1,1,1,1
U2812,18,172,3,2,1,1345.6134418875045,1,1956.1195325576714,8,2,7081.810039851671,0.3151052204094299,583.0780278546808,0,0,1,0,0,0,0,0,0
U2813,20,227,1,2,3,7546.400149729772,1,2490.154299440786,6,1,3857.838999504133,0.19332975604457434,490.0940066786492,0,1,0,0,0,0,0,0,0
U2814,16,145,2,1,4,7295.272947172689,2,2810.9672593589366,7,1,1619.4523156794567,0.10610318098427375,330.7318083301784,0,0,0,0,0,0,0,0,0
U2815,19,101,1,2,22,91748.93272490468,14,3791.947215932251,4,22,28696.26962838508,0.9164412650406986,27.981893943780033,1,1,1,1,1,1,1,1,1
U2816,16,313,3,2,11,46955.01302131013,13,1051.1891343234768,11,10,46706.131836594664,0.9457118331932379,8.546388148503816,1,1,0,1,1,1,1,1,1
U2817,18,345,1,2,2,6120.876474706988,2,1584.1055105959904,20,1,1068.4583434886558,0.29426984981342064,441.31770008023153,0,1,1,0,0,0,0,0,0
U2818,16,361,3,2,2,8130.932859867073,2,4580.99366395615,21,1,3045.3270612625547,0.15163241874647165,172.00320277005068,0,1,1,0,0,0,0,0,0
U2819,19,70,2,1,20,97777.83531514788,8,4860.191598973432,3,20,50239.85859998588,0.8403484569905966,6.293247726229282,1,1,0,1,1,1,1,1,1
U2820,18,39,1,1,19,50482.12023886518,13,1912.277282531838,4,19,54889.49896974937,0.8345472176398102,11.166180908370691,1,0,0,1,1,1,1,1,1
U2821,19,148,2,2,3,9741.402655940186,1,2667.2997738164054,6,1,1293.6483742975695,0.35996298409559624,271.8906091830373,0,0,0,0,0,0,0,0,0
U2822,18,150,2,2,9,25600.62057550061,14,2544.281316431447,8,9,21037.632912003166,0.8364181144621414,7.56632455029526,1,1,1,1,1,1,1,1,1
U2823,16,300,1,2,8,32646.342587025432,5,1481.834465915234,12,8,12308.08488919718,0.9627434091681836,19.878781397509485,1,1,1,1,1,1,1,1,1
U2824,20,218,1,2,19,62139.10641365247,7,3277.1459123845366,10,19,48253.96138662944,0.8645142553530568,25.14944780091258,1,0,1,1,1,1,1,1,1
U2825,17,259,2,1,3,12730.599983028831,2,2876.2345291888396,0,2,3370.8561521170272,0.3922455806288434,339.4124823342321,0,0,0,0,0,0,0,0,0
U2826,18,37,2,2,24,61492.41437183358,7,4256.521457843228,13,24,45499.828966803296,0.8064576017313363,12.919070491496536,1,0,0,1,1,1,1,1,1
U2827,16,134,1,1,24,59496.61170545679,7,1664.9149540147191,2,24,26528.142653471157,0.9651201056263231,28.699655479154885,1,0,0,1,1,1,1,1,1
U2828,20,328,3,2,18,47052.41167992927,13,3189.3113283910106,3,17,29718.191640395955,0.8443752225566992,24.684756477968754,1,0,1,1,1,1,1,1,1
U2829,17,258,3,2,1,1954.3980645477648,2,1228.668589240975,22,0,0.0,0.367157944919442,427.03239318579745,0,0,1,0,0,0,0,0,0
U2830,16,262,1,1,11,51818.07832723968,10,2575.1300890787097,13,10,23033.049668122858,0.8958554070315553,12.359017195107594,1,0,0,1,1,1,1,1,1
U2831,18,180,1,2,3,10555.147549210324,1,2257.2348510522015,1,2,4399.631361551882,0.19145736254382323,169.52620098354365,0,0,0,0,0,0,0,0,0
U2832,16,146,2,1,18,31492.544136484987,14,2282.76418277055,15,17,25495.794563836913,0.9442162537868511,9.579939880488467,1,0,1,1,1,1,1,1,1
U2833,20,24,1,1,12,20067.51107061026,6,2094.487869528759,21,12,43457.28575181856,0.8125670608951033,29.721186480839364,1,0,1,1,1,1,1,1,1
U2834,16,194,2,2,2,7341.493486158765,2,4577.810475293965,8,0,0.0,0.3155111444324008,167.8292503448847,0,0,0,0,0,0,0,0,0
U2835,20,334,1,1,1,4333.135865595876,1,1959.0067841521036,4,1,1365.4772433977441,0.12332039057444852,437.93211930664677,0,0,1,0,0,0,0,0,0
U2836,16,268,3,1,2,4610.08956373653,2,2128.816642207233,0,1,3116.180821764251,0.3801282051363526,373.05219412213364,0,1,1,0,0,0,0,0,0
U2837,17,132,1,2,1,4078.585237394163,1,1089.0219781173967,8,0,0.0,0.21716649490916576,156.92656810607608,0,1,0,0,0,0,0,0,0
U2838,19,187,2,2,1,1301.386919433809,1,2825.805176788927,19,1,1254.8358833532532,0.28836122384911567,217.0545048445102,0,1,1,0,0,0,0,0,0
U2839,18,77,2,1,4,6686.218492531207,2,3738.9408220491987,15,1,3577.397343962141,0.10178232156240093,120.87181655470718,0,1,0,0,0,0,0,0,0
U2840,19,154,3,1,2,3486.563004152682,1,4768.101107636394,13,1,1346.7822452654596,0.13797458715550434,439.722594700206,0,0,1,0,0,0,0,0,0
U2841,19,28,2,2,3,10242.905562498592,2,2919.6701079331915,16,2,9659.716055453318,0.22089711983102625,134.69437435059785,0,0,0,0,0,0,0,0,0
U2842,19,317,1,2,1,1797.6279243844697,2,3097.310534075724,0,2,2708.164397713128,0.10184652363243249,406.2082245784215,0,1,1,0,0,0,0,0,0
U2843,17,64,1,1,24,62689.53609355418,9,1243.1250297910622,3,23,77280.6811039238,0.9475832237126975,26.164833932505015,1,1,0,1,1,1,1,1,1
U2844,20,298,2,2,1,1493.2044881861177,2,2760.7230974014283,19,0,0.0,0.25400408957902043,501.8270751829836,0,0,1,0,0,0,0,0,0
U2845,16,167,3,1,19,77923.54644296388,14,1929.4136603491906,13,19,76573.44914492132,0.9170939208418724,17.57101466883021,1,0,1,1,1,1,1,1,1
U2846,20,332,1,1,1,1407.2776699471242,2,3193.06778746992,3,2,3223.9502078272217,0.3196957012054509,237.95870109049758,0,1,1,0,0,0,0,0,0
U2847,20,288,3,1,2,7303.479811729094,1,4260.993737769916,7,1,4079.3297585671035,0.3942802470663802,522.871558920046,0,1,0,0,0,0,0,0,0
U2848,19,209,2,1,3,14374.474474376002,1,3152.0331668286494,9,0,0.0,0.21210836548094786,270.0411901124304,0,0,1,0,0,0,0,0,0
U2849,19,61,1,2,8,20536.58770875514,9,3252.7943864267145,18,7,9322.308023886586,0.804798390487945,5.199014199139786,1,1,1,1,1,1,1,1,1
U2850,20,191,2,2,16,70646.52212052574,12,2811.251001645991,22,15,53011.12353819594,0.8446698517776706,6.228613598879427,1,1,0,1,1,1,1,1,1
U2851,17,111,3,1,15,30923.19034395075,6,4267.050741645553,5,15,39871.58055963073,0.9408211023928852,6.319294696782181,1,0,1,1,1,1,1,1,1
U2852,18,19,1,1,24,73715.42343223756,9,3422.9496024820423,8,24,33708.67244927475,0.8478433270448393,21.413691922776856,1,1,1,1,1,1,1,1,1
U2853,19,12,3,1,14,15867.069709471882,5,1462.3164962155256,22,13,55276.156201851496,0.9513287825675198,17.777619408489475,1,0,0,1,1,1,1,1,1
U2854,16,216,3,1,1,4274.838852229235,2,1140.939637251085,11,2,8878.377953977271,0.37182544662661055,322.13528201646227,0,0,1,0,0,0,0,0,0
U2855,16,300,3,1,3,13768.76006436096,1,1287.5594561244625,10,1,2689.719463769188,0.3859695089092654,257.9244567570029,0,0,1,0,0,0,0,0,0
U2856,18,338,2,1,4,13854.28128474564,2,3218.407375114951,12,1,3866.834009036157,0.21398064269995737,317.6756892162931,0,0,0,0,0,0,0,0,0
U2857,17,119,3,2,11,36387.99672945078,9,3582.8109212048726,3,10,22020.09202135405,0.8413501078857153,24.957579695364394,1,1,1,1,1,1,1,1,1
U2858,19,105,1,2,3,7678.717701332936,1,2611.426746113559,18,2,2848.9647388752423,0.35867978332165473,315.2742839258731,0,1,1,0,0,0,0,0,0
U2859,19,89,3,1,2,5424.249044393737,1,2874.902418456719,13,1,4272.312677448001,0.237517256859655,287.28981328431394,0,0,0,0,0,0,0,0,0
U2860,19,183,2,2,3,7334.599426415804,2,2038.8443204098298,6,1,3226.7742622002124,0.15215034249341416,155.96740121021747,0,0,1,0,0,0,0,0,0
U2861,17,292,1,2,3,14459.051928637971,2,4397.758245244464,22,0,0.0,0.2023991565204899,453.67560503510583,0,1,1,0,0,0,0,0,0
U2862,16,288,1,1,4,6027.7181162383895,1,2819.027400557042,10,2,6111.374824677802,0.309477958991862,530.6545943917938,0,1,1,0,0,0,0,0,0
U2863,19,355,2,2,4,14832.766801497892,2,1366.1327290161435,8,1,2350.337831126197,0.18034902308078674,165.63299962793093,0,1,0,0,0,0,0,0,0
U2864,18,248,2,1,14,62802.820751166306,5,3065.6205514941166,1,14,21052.936675919424,0.8169847834869152,7.132945606145786,1,0,1,1,1,1,1,1,1
U2865,16,29,2,1,3,7319.568555572964,2,3447.836571963355,20,1,2712.3699514486634,0.2930764829025655,200.16644020748174,0,1,0,0,0,0,0,0,0
U2866,18,150,1,1,12,30261.00068512818,9,4385.689673439567,9,11,40343.465947411554,0.8733505925667678,14.76665461695461,1,1,0,1,1,1,1,1,1
U2867,19,354,1,1,24,32671.11715730762,14,2045.5233415054531,14,23,34255.237958723665,0.9523144477852646,27.581443533515454,1,1,1,1,1,1,1,1,1
U2868,18,103,3,2,2,3706.8003340672003,1,4351.089263847338,9,0,0.0,0.36706693403865587,163.40658219151564,0,1,1,0,0,0,0,0,0
U2869,19,282,1,2,2,5556.76343378037,1,2617.9769745146014,6,0,0.0,0.13388173474655207,284.6352990815535,0,0,1,0,0,0,0,0,0
U2870,16,40,3,2,4,14564.855151505963,2,2900.7525519235296,12,0,0.0,0.13252740223471304,219.64558984150034,0,1,0,0,0,0,0,0,0
U2871,20,48,3,2,1,3451.032963368454,2,3451.9719235262664,20,2,7560.133934676425,0.30933312879429664,224.6638272906961,0,1,1,0,0,0,0,0,0
U2872,16,196,3,1,9,37877.068818602165,9,4990.305935024235,14,8,13506.965565774195,0.8625727896684162,20.96312232260542,1,0,1,1,1,1,1,1,1
U2873,20,342,2,1,14,41237.17173341091,13,2677.61366540786,18,14,44746.36212604667,0.8645830930949681,6.910069324405805,1,1,1,1,1,1,1,1,1
U2874,20,315,2,2,3,6030.0968854094845,1,1041.4461883111162,15,1,3982.208162367901,0.24902550056162867,153.6429367706686,0,0,1,0,0,0,0,0,0
U2875,16,210,2,1,1,2804.9267944312137,2,1716.7704914214478,17,0,0.0,0.18500890591324193,482.2762056962592,0,0,0,0,0,0,0,0,0
U2876,18,310,1,1,4,14437.218711991349,1,2732.058397308754,11,0,0.0,0.3058287974750437,451.016311576546,0,0,1,0,0,0,0,0,0
U2877,16,159,2,1,15,30354.24256977933,14,3893.7859681802815,6,14,61817.917015868086,0.8009833983635382,12.454786124902371,1,1,1,1,1,1,1,1,1
U2878,16,157,3,2,2,8941.084625822949,1,3183.674761500124,19,2,9238.96150877522,0.28160052113897605,157.45397376246888,0,0,1,0,0,0,0,0,0
U2879,20,214,3,1,3,7091.948673067709,2,3744.314047428882,6,0,0.0,0.13186744481927262,278.132623000256,0,0,1,0,0,0,0,0,0
U2880,18,184,1,2,4,5574.301830384565,1,3364.6091718603598,6,2,4793.291279616351,0.19857085854454926,363.6717256329788,0,1,0,0,0,0,0,0,0
U2881,18,112,3,2,8,28654.323218794274,7,2587.073283887674,15,7,10430.26848303819,0.9699601654808578,16.351744023742107,1,1,1,1,1,1,1,1,1
U2882,17,290,3,1,24,83530.0644754305,6,3460.4865464153568,19,23,43836.49575251852,0.8505152936109172,6.631357265290612,1,0,1,1,1,1,1,1,1
U2883,16,229,1,2,1,4345.716218193917,1,3931.4063186220205,17,2,2519.7915398318028,0.37394617153073373,200.30979641321005,0,1,1,0,0,0,0,0,0
U2884,20,235,2,2,1,1102.721055436139,2,1870.9548787376457,16,2,8536.429509050331,0.16057335165802256,537.4584453113443,0,1,0,0,0,0,0,0,0
U2885,16,175,2,1,1,2308.849238823308,1,3754.7380618990783,20,2,6353.033835233478,0.2937901765071827,592.2710574528085,0,1,0,0,0,0,0,0,0
U2886,17,65,2,2,1,2636.787872771795,1,3620.9192845416824,5,0,0.0,0.12300065337683627,281.6761764699374,0,0,1,0,0,0,0,0,0
U2887,20,283,3,2,14,49678.521133488706,10,3362.4139580959236,5,14,52144.38528897902,0.9239283237263436,19.244594732722742,1,1,0,1,1,1,1,1,1
U2888,17,66,2,1,2,9328.239681486004,2,1996.362221205699,14,0,0.0,0.280583848771829,586.8225026110973,0,0,0,0,0,0,0,0,0
U2889,18,101,2,1,16,53313.990805459594,11,2030.9323122365872,1,16,71382.41529893909,0.8630186421634242,25.118984964763616,1,1,1,1,1,1,1,1,1
U2890,20,115,2,1,2,4973.332371740064,2,4179.901196841806,13,2,8528.94909294957,0.3304847798885249,155.71298770967556,0,1,0,0,0,0,0,0,0
U2891,16,195,2,2,3,13024.315764724639,1,2878.0679805008313,4,0,0.0,0.23184346844034312,462.7455465448116,0,1,1,0,0,0,0,0,0
U2892,20,295,2,1,15,61258.7600974469,10,3138.698832733153,10,14,67244.84393056926,0.9334893945307903,9.22173348553404,1,0,1,1,1,1,1,1,1
U2893,18,24,2,2,3,3660.1645799057615,2,3663.4069163944882,22,0,0.0,0.36737794897674825,373.9769669054302,0,0,1,0,0,0,0,0,0
U2894,20,135,2,2,2,8078.059025344523,2,3097.708937812095,16,0,0.0,0.11910139991973656,535.6622711246353,0,0,0,0,0,0,0,0,0
U2895,19,15,3,1,1,2674.90371696757,1,2559.7102469385427,5,1,3717.729561908347,0.3142112709184389,421.52215005722263,0,0,0,0,0,0,0,0,0
U2896,20,129,1,2,4,10123.858973829061,1,3562.683072942652,19,1,4469.790412770728,0.3588045738094434,402.72156373950156,0,0,0,0,0,0,0,0,0
U2897,17,152,1,1,1,3729.618842701786,1,1396.0465987261998,12,2,5384.769510263774,0.2640612662504813,375.85578477075677,0,1,0,0,0,0,0,0,0
U2898,16,263,3,2,3,3177.6396475629613,2,3498.1941984607406,5,1,1047.269343112842,0.30874016846325947,381.7103452653067,0,0,1,0,0,0,0,0,0
U2899,17,43,1,2,19,24194.155635249605,8,4605.688653448125,18,19,92801.46670150563,0.8832582972749461,14.574250075807434,1,0,0,1,1,1,1,1,1
U2900,20,147,2,2,1,1575.7868998011077,2,3041.5862208249373,22,0,0.0,0.35583997682931867,314.710836311197,0,1,1,0,0,0,0,0,0
U2901,19,90,2,1,2,9244.576235573928,1,2500.1885380411713,1,0,0.0,0.37016217392375894,524.0690974186396,0,1,0,0,0,0,0,0,0
U2902,17,169,2,2,19,55683.72700778129,14,3208.035638857849,1,18,68376.48554877641,0.8167166510710713,29.024398972659995,1,0,1,1,1,1,1,1,1
