txn_id,sender_upi_id,receiver_user_id,txn_amount,txn_type,txn_hour,time_gap_prev_txn_min,rapid_forward_flag,upi_to_imps_flag,similar_amount_burst_flag,high_frequency_flag
T5464,S2032@upi,U891,3508.442957059439,UPI,16,152.41042419993386,0,0,0,0
T5465,S2552@upi,U490,9284.42192350856,IMPS,20,72.27382686882993,0,1,0,0
T5466,S2611@upi,U3417,5475.114841546222,IMPS,1,161.65519730455338,0,1,0,0
T5467,S1225@upi,U1295,4088.506552646574,UPI,16,217.51791311190198,0,0,0,0
T5468,S1272@upi,U2886,7122.618212464998,IMPS,5,65.27307900396451,0,1,0,0
T5469,S315@upi,U3672,1092.7288346521514,IMPS,4,2.2312196143912293,0,1,0,1
T5470,S85@upi,U3331,2415.7632229627516,UPI,7,176.13179652306908,0,0,0,0
T5471,S1738@upi,U613,3954.661504070591,UPI,17,257.653797406121,0,0,0,0
T5472,S1785@upi,U4592,6904.891087356295,IMPS,19,267.90991798513033,0,0,0,0
T5473,S1542@upi,U1678,7720.313051194782,UPI,14,247.2345535504871,1,0,0,0
T5474,S131@upi,U3905,3697.927822166609,IMPS,5,231.2259853185897,0,0,0,0
T5475,S1407@upi,U2241,5205.272136383554,IMPS,9,192.15423865838702,0,1,0,0
T5476,S2287@upi,U2061,8899.265715378398,IMPS,21,224.77342011036336,0,1,0,0
T5477,S764@upi,U3435,3619.501398322633,IMPS,8,218.61869553534777,1,1,0,0
T5478,S36@upi,U4712,1395.468122199025,UPI,3,281.6801341995266,0,0,0,1
T5479,S2724@upi,U1176,3977.7155875438852,UPI,0,88.37227954749278,0,0,0,0
T5480,S2482@upi,U4222,5664.203385006276,IMPS,8,290.28776461081446,0,1,0,1
T5481,S101@upi,U388,7074.558523921721,IMPS,7,243.09843069116096,0,0,0,0
T5482,S1355@upi,U646,2784.23482760173,UPI,18,253.60046256083942,0,0,0,0
T5483,S2092@upi,U4839,9920.129275891399,IMPS,3,299.37128644521,0,0,0,0
T5484,S457@upi,U598,7346.963569843412,IMPS,20,256.50667766677725,1,0,0,1
T5485,S2839@upi,U4601,7561.277329192907,IMPS,1,60.22552674287482,0,1,0,0
T5486,S564@upi,U4181,1092.05167793086,IMPS,3,170.38269608696098,0,0,0,0
T5487,S2024@upi,U314,7053.644243608138,IMPS,6,284.32024662936334,0,0,0,0
T5488,S2279@upi,U2632,7377.855669045415,IMPS,13,290.68672351593193,0,1,0,0
T5489,S2478@upi,U4193,9121.486315766506,IMPS,10,275.2241235997608,0,0,0,0
T5490,S489@upi,U4575,1984.6975027889287,UPI,19,254.06700602065612,0,0,0,0
T5491,S1404@upi,U4187,3339.2513810246255,IMPS,22,11.8734776090273,0,0,0,1
T5492,S2605@upi,U3054,6678.4335882886,IMPS,9,256.6650756583233,0,0,0,0
T5493,S2090@upi,U61,1535.606147984799,IMPS,2,195.990681063906,1,0,0,0
T5494,S1394@upi,U1780,7005.921174310233,IMPS,3,98.37625059281571,0,0,0,0
T5495,S272@upi,U2838,7506.107621342264,UPI,0,168.1965456804272,0,0,0,0
T5496,S87@upi,U524,9367.254885964556,IMPS,18,113.25803666544888,0,0,0,1
T5497,S1870@upi,U2923,8131.0178121706995,IMPS,6,75.70636773267168,0,0,0,0
T5498,S597@upi,U4077,8703.974298514315,UPI,12,193.9654697222728,0,0,0,0
T5499,S1209@upi,U3878,6376.380357106636,UPI,22,27.069876057152225,0,0,0,1
T5500,S1356@upi,U1460,8822.9961690528,UPI,5,222.3921840461404,0,0,0,1
T5501,S968@upi,U4519,7054.008202801902,IMPS,6,171.64353805874686,0,1,0,1
T5502,S2062@upi,U1820,3675.4999970775175,UPI,12,211.51560948508904,0,0,0,0
T5503,S679@upi,U2453,8064.942583894561,UPI,1,49.79077786550869,0,0,0,0
T5504,S2958@upi,U724,1723.48074273062,UPI,11,275.4759089561213,0,0,1,0
T5505,S2087@upi,U848,6725.368337485662,IMPS,5,134.90620375233507,0,1,0,0
T5506,S2899@upi,U503,2987.6035264082143,IMPS,6,87.62070783103755,1,0,0,0
T5507,S1083@upi,U330,5426.519142003319,IMPS,5,294.161685217031,1,0,0,0
T5508,S1506@upi,U1779,8936.695612435382,UPI,2,64.81872251828929,0,0,0,0
T5509,S18@upi,U914,4754.324960105154,IMPS,19,245.29969885698216,0,0,0,0
T5510,S1428@upi,U144,535.0432316310373,UPI,9,106.30330655380777,0,0,0,0
T5511,S953@upi,U37,6575.768883405882,UPI,13,64.31843514579424,0,0,0,0
T5512,S1005@upi,U3144,2882.3612300437053,IMPS,17,159.10371444471104,0,1,0,0
T5513,S908@upi,U2812,4676.398672123419,IMPS,6,172.7299035442821,0,0,0,0
T5514,S673@upi,U625,2225.1099482376167,IMPS,11,180.2557417730951,1,0,0,1
T5515,S2799@upi,U2477,8538.967961602084,UPI,3,209.25970294203853,0,0,0,1
T5516,S2746@upi,U3090,8752.696320852485,UPI,18,176.558618086025,0,0,0,0
T5517,S2256@upi,U2562,2888.743824173115,IMPS,14,72.00470957366824,1,1,1,1
T5518,S2150@upi,U4400,7425.76891647838,UPI,20,292.92370123555366,1,0,0,0
T5519,S649@upi,U4062,4488.419269725126,IMPS,3,120.45461419274993,0,0,0,0
T5520,S2678@upi,U3605,4578.638820821235,IMPS,21,295.1407057661289,1,1,0,0
T5521,S925@upi,U2204,2862.422263184989,IMPS,13,14.528707761273806,0,0,0,0
T5522,S1881@upi,U3779,4336.416632142513,UPI,0,222.60987693199533,0,0,0,0
T5523,S2517@upi,U4385,2225.378830775315,UPI,4,264.66627139293996,0,0,0,0
T5524,S795@upi,U2680,3842.1857859512265,UPI,4,81.62707402456373,0,0,0,0
T5525,S333@upi,U2931,6470.9701923565535,IMPS,6,78.8153698291361,0,0,0,0
T5526,S1763@upi,U2637,1921.8636105091512,IMPS,21,84.7870238751445,0,0,0,0
T5527,S1544@upi,U904,9654.36148958262,IMPS,8,133.75968214254567,0,0,0,0
T5528,S2061@upi,U16,7931.797261461149,UPI,8,77.28751917060696,0,0,0,0
T5529,S2318@upi,U2340,3894.0701889386287,UPI,4,239.64453219405056,1,0,0,0
T5530,S1091@upi,U4722,6048.754068677321,IMPS,17,152.63198947069503,1,0,0,0
T5531,S1246@upi,U2222,8058.674969237763,UPI,9,255.0223967679287,1,0,1,0
T5532,S2702@upi,U1618,2142.0875398040707,UPI,5,188.5987060456715,0,0,0,1
T5533,S2339@upi,U1704,2350.721530494594,UPI,8,159.94278311188535,0,0,0,0
T5534,S1966@upi,U3120,1119.949375178646,UPI,20,293.32480350499065,0,0,0,1
T5535,S1923@upi,U4847,3287.972367977016,UPI,5,152.76230246198537,1,0,0,0
T5536,S2419@upi,U3616,7971.689100677493,IMPS,7,218.6311020890405,0,0,0,0
T5537,S1487@upi,U3767,6482.7962260516915,UPI,20,73.06120507014772,0,0,0,0
T5538,S375@upi,U3824,4927.392654479007,UPI,17,65.03699312677729,0,0,0,0
T5539,S2063@upi,U2268,6620.941892298546,UPI,0,141.2197476233269,0,0,1,0
T5540,S1363@upi,U2017,7767.8462913356525,UPI,8,6.815538162644182,0,0,0,1
T5541,S1875@upi,U4149,6134.484764178736,IMPS,3,121.30839673818241,0,1,0,0
T5542,S1432@upi,U1530,2993.457734757653,UPI,10,201.96131172896443,0,0,0,0
T5543,S1392@upi,U1760,8904.157035587144,IMPS,8,218.48384040202268,0,0,0,0
T5544,S558@upi,U4811,524.7497023377135,IMPS,11,51.50200376518608,0,0,0,0
T5545,S839@upi,U1224,8975.247270897798,IMPS,22,154.28931252789036,0,0,0,0
T5546,S70@upi,U2890,7277.252732799102,IMPS,4,158.69940310244945,0,0,0,0
T5547,S1479@upi,U4112,1930.516318095407,IMPS,11,41.17581869302312,0,0,0,0
T5548,S1384@upi,U614,1525.5285083294355,UPI,1,220.25393035521884,0,0,0,0
T5549,S1131@upi,U270,4421.067943763955,IMPS,3,2.365355741407117,1,1,0,0
T5550,S1247@upi,U1150,2941.8487540334504,UPI,1,262.55676914236807,0,0,0,0
T5551,S2126@upi,U825,823.9529582436248,IMPS,0,31.979385112101404,0,1,0,0
T5552,S213@upi,U820,1652.4759685761715,IMPS,17,1.9276419085167311,0,1,0,0
T5553,S2156@upi,U438,1166.522965479372,IMPS,18,40.890991367747176,0,1,0,0
T5554,S871@upi,U2862,8744.277582329978,UPI,4,224.06541482061047,0,0,0,1
T5555,S899@upi,U85,3118.635529130842,IMPS,21,75.86035330577987,0,1,0,0
T5556,S2719@upi,U833,4072.205848113549,IMPS,19,148.5529218248167,0,1,1,0
T5557,S97@upi,U695,1646.8238575099667,UPI,12,276.9404515663901,0,0,0,1
T5558,S2272@upi,U1397,5776.329600644264,UPI,7,155.52648783669076,0,0,0,0
T5559,S1876@upi,U2491,8753.11236556384,UPI,13,294.81512609258243,0,0,0,0
T5560,S1016@upi,U4478,741.8286989169528,IMPS,3,197.416064049378,0,0,1,0
T5561,S2235@upi,U1824,2216.247146358325,UPI,14,43.34464559145432,0,0,0,0
T5562,S424@upi,U2443,2138.9069877788406,UPI,17,120.01483115105076,0,0,0,0
T5563,S2492@upi,U4841,3897.0802311000302,UPI,11,11.600447540059951,1,0,1,0
T5564,S422@upi,U4565,9171.324039887497,IMPS,4,131.2622312943338,0,0,0,0
T5565,S2384@upi,U675,3111.2893180145497,UPI,12,147.94130138407294,0,0,0,0
T5566,S2341@upi,U4690,7747.303223116492,UPI,10,63.31003766747563,0,0,0,0
T5567,S2905@upi,U940,7409.938052893058,UPI,19,58.88590390980052,1,0,0,0
T5568,S1906@upi,U4433,6906.901721997725,UPI,3,75.45447627740027,0,0,0,1
T5569,S457@upi,U4122,1508.1911783320827,UPI,9,183.4139927515502,0,0,1,1
T5570,S2330@upi,U2659,8612.837973957812,UPI,8,5.1881396231349015,0,0,0,0
T5571,S0@upi,U1345,5665.660908334377,UPI,16,235.01482306994578,0,0,0,0
T5572,S1721@upi,U4977,3669.5482113732805,IMPS,12,168.15283814885203,0,1,0,0
T5573,S1633@upi,U4154,1014.378381562579,IMPS,5,233.79168024853652,1,1,0,0
T5574,S2095@upi,U3487,5506.47655438215,UPI,22,168.36013479280788,0,0,0,0
T5575,S650@upi,U2723,5148.293010341736,UPI,10,122.32176233913756,0,0,0,1
T5576,S1111@upi,U2576,8565.324193646777,IMPS,4,16.392364987680267,0,0,0,1
T5577,S294@upi,U4943,1754.7822750370563,UPI,6,173.85392692579566,0,0,0,0
T5578,S654@upi,U436,5728.126116848336,UPI,15,64.10246394164528,0,0,0,0
T5579,S790@upi,U1303,1925.7286735126174,IMPS,3,257.9147673658452,0,1,0,0
T5580,S2358@upi,U1576,7667.527902136605,UPI,7,171.09745246369775,1,0,0,0
T5581,S1174@upi,U3104,4890.707032132645,UPI,9,110.12762031455864,0,0,0,1
T5582,S745@upi,U3444,9838.855570120928,UPI,2,96.3330065252498,0,0,0,0
T5583,S1667@upi,U177,8025.8727763263905,IMPS,8,290.48750766810576,1,1,1,1
T5584,S598@upi,U455,8053.023797153768,UPI,0,152.6776866346408,0,0,0,0
T5585,S1977@upi,U4459,6070.7136801252855,IMPS,21,111.97491007118559,1,0,0,0
T5586,S886@upi,U3328,6399.033048400451,UPI,21,256.1097396979761,1,0,0,0
T5587,S1103@upi,U287,664.481179357875,UPI,6,158.09426423337658,0,0,1,0
T5588,S1363@upi,U1851,544.384621881397,UPI,2,191.12474696245172,0,0,1,0
T5589,S24@upi,U783,3670.5561701421234,UPI,17,222.16195694863669,0,0,0,0
T5590,S2461@upi,U4505,545.00579272329,UPI,6,16.685093314601666,0,0,0,0
T5591,S2083@upi,U1258,5943.736403331831,IMPS,21,72.01157580707118,0,1,1,0
T5592,S1325@upi,U207,3636.167930505634,UPI,4,98.69409076551582,0,0,1,0
T5593,S2806@upi,U196,783.8509457966126,UPI,11,283.96191333016463,0,0,0,0
T5594,S2844@upi,U1550,2865.663668597892,UPI,4,2.6108847702811904,0,0,1,1
T5595,S2748@upi,U440,6758.370683514066,UPI,3,56.0681406435151,0,0,0,0
T5596,S2783@upi,U1279,1162.5277332217229,UPI,0,187.7104641582729,1,0,0,0
T5597,S211@upi,U3505,1629.584920106856,UPI,16,123.35081811347288,0,0,1,0
T5598,S1410@upi,U3592,8690.342296190338,UPI,20,237.47656237091473,0,0,0,1
T5599,S2152@upi,U1558,5067.824151789075,UPI,18,283.1961802010349,0,0,0,0
T5600,S830@upi,U2433,1068.4192976035908,IMPS,15,209.51164214263923,0,1,1,0
T5601,S248@upi,U3668,7711.499367219013,IMPS,10,88.56472379424926,1,1,0,0
T5602,S1136@upi,U4700,1887.0830134362086,IMPS,1,31.4784161914625,0,1,0,0
T5603,S2938@upi,U4494,3750.425210099898,IMPS,18,132.75101778245656,0,0,0,1
T5604,S1201@upi,U3753,4501.878874344117,UPI,1,223.28043693324176,0,0,0,0
T5605,S1667@upi,U4846,2340.44873245508,IMPS,0,269.2420743081325,0,1,1,1
T5606,S223@upi,U4346,8316.896330927386,IMPS,19,158.9847446566837,0,0,0,0
T5607,S989@upi,U4460,6263.901560520457,IMPS,17,146.96932574914024,0,0,0,0
T5608,S1208@upi,U767,9145.244282186042,UPI,11,46.696284001874716,1,0,0,0
T5609,S351@upi,U1932,4923.272022365668,IMPS,4,293.3971170503367,1,1,0,0
T5610,S467@upi,U2286,9035.15075958333,IMPS,19,223.41738442876033,1,0,0,0
T5611,S1372@upi,U2029,3551.9269746553746,UPI,3,60.635223638373226,0,0,0,0
T5612,S1162@upi,U565,5646.085588579401,IMPS,9,298.9969339648539,0,1,0,0
T5613,S734@upi,U2332,8177.755520571376,UPI,12,240.05981346694477,0,0,0,0
T5614,S1168@upi,U3167,5157.424224320662,IMPS,12,268.46593514098686,0,1,0,0
T5615,S386@upi,U605,9230.602025203474,UPI,9,254.05325651316036,0,0,0,0
T5616,S2089@upi,U573,8305.51728397439,IMPS,14,45.58508726805255,0,0,0,0
T5617,S1000@upi,U2787,6370.840488110165,UPI,3,210.04877823472103,1,0,1,0
T5618,S2747@upi,U1823,8593.780934994926,IMPS,10,279.9676056531129,0,0,0,0
T5619,S76@upi,U2625,4274.424247216043,UPI,18,37.359939295939476,1,0,0,0
T5620,S1595@upi,U2679,1743.981656596246,UPI,17,41.56953716726356,0,0,0,0
T5621,S572@upi,U4967,8797.76483805921,IMPS,0,29.41449516104757,0,1,0,0
T5622,S1090@upi,U4882,1062.6680291062517,IMPS,10,94.73386919362507,0,1,0,0
T5623,S192@upi,U4555,982.0640901567156,UPI,0,19.427118649218606,0,0,0,0
T5624,S2378@upi,U2604,7518.294080954948,UPI,22,107.39272631538003,0,0,0,0
T5625,S1251@upi,U619,3179.2716520396434,IMPS,21,174.7249534422968,0,0,0,0
T5626,S260@upi,U4249,2207.8750691488167,IMPS,11,8.914998335456486,0,0,1,0
T5627,S386@upi,U110,7227.955089422931,UPI,18,146.86230104873482,0,0,0,1
T5628,S2162@upi,U444,3154.521887465513,IMPS,15,248.5667164935022,0,0,0,0
T5629,S883@upi,U479,4908.631325282595,UPI,17,265.63424878668974,0,0,0,1
T5630,S601@upi,U1506,2142.3905033415385,UPI,11,128.75057313220174,0,0,0,0
T5631,S1504@upi,U2562,1955.3735790305548,UPI,5,25.663430642046507,0,0,1,0
T5632,S1234@upi,U704,1977.8428070079833,UPI,1,193.28650134430913,1,0,0,0
T5633,S2661@upi,U4455,7018.633115801765,UPI,7,70.83497688617706,1,0,0,0
T5634,S545@upi,U3166,6583.468883945277,UPI,7,22.01989030923481,0,0,0,0
T5635,S1955@upi,U4340,4169.103322141292,UPI,9,288.7426762649634,0,0,1,0
T5636,S2449@upi,U1230,2476.775646212801,UPI,13,102.38055791871552,0,0,1,0
T5637,S1210@upi,U3054,6865.016220984682,UPI,0,116.47484857092427,0,0,0,0
T5638,S1710@upi,U4483,2385.455456198319,IMPS,18,207.97810815047436,0,0,0,1
T5639,S1693@upi,U4425,6928.811296992647,UPI,19,120.92985711343027,0,0,0,0
T5640,S1576@upi,U3280,4647.631178718551,UPI,4,198.22803957828864,0,0,0,0
T5641,S2832@upi,U4343,3882.7127621358754,IMPS,16,196.07933939003956,0,1,0,0
T5642,S1209@upi,U3598,544.9859529711345,UPI,19,199.56127816150894,1,0,0,0
T5643,S791@upi,U811,4652.552040722997,IMPS,0,103.57280555134446,0,0,0,0
T5644,S704@upi,U3750,2937.229029731056,IMPS,19,175.4313293907816,1,0,0,1
T5645,S1368@upi,U1537,1534.4159704764563,UPI,2,52.02941227067392,0,0,0,1
T5646,S236@upi,U1279,5674.140558453925,IMPS,7,179.80528771978422,0,1,0,0
T5647,S1052@upi,U803,640.721318723226,UPI,13,154.7087076978136,0,0,0,0
T5648,S218@upi,U3624,8378.21891874888,UPI,5,240.31462376587297,0,0,0,0
T5649,S232@upi,U3026,3390.1774838038286,IMPS,15,82.57538742036425,0,0,1,0
T5650,S2904@upi,U870,3487.9432779768745,UPI,10,87.2385202797331,0,0,0,0
T5651,S360@upi,U1939,4924.018184572149,IMPS,19,217.816866538395,0,0,0,0
T5652,S1384@upi,U359,2096.8732149336793,IMPS,13,293.447231348162,1,1,0,0
T5653,S2955@upi,U4957,2615.9224309238275,UPI,20,160.5941741749429,0,0,0,0
T5654,S1088@upi,U2129,5265.795958117042,IMPS,1,173.5771295169409,0,1,0,0
T5655,S1616@upi,U4447,6850.811649073223,IMPS,4,104.5762820297857,0,0,0,0
T5656,S1067@upi,U1893,8787.208497509393,IMPS,0,47.654164310618825,0,0,0,0
T5657,S1376@upi,U671,693.0975935171683,IMPS,20,121.92212205545917,0,1,0,0
T5658,S126@upi,U2687,1353.0517662451907,IMPS,7,293.06343472827564,1,0,0,1
T5659,S2135@upi,U3951,9352.824609002037,UPI,3,16.376703248724098,0,0,0,0
T5660,S704@upi,U3836,995.00810106827,IMPS,11,279.89494710429926,0,1,0,0
T5661,S1133@upi,U1644,1478.26262436959,UPI,22,192.42941923693982,0,0,0,0
T5662,S468@upi,U4823,9359.4904933727,UPI,18,262.0872062529837,0,0,0,0
T5663,S750@upi,U4169,5563.701878093241,UPI,18,98.36399881167056,1,0,0,0
T5664,S2428@upi,U1073,1648.6478975851385,UPI,18,106.37142789393798,1,0,0,0
T5665,S1685@upi,U2735,6589.858889083319,IMPS,4,139.05061477044083,0,1,0,0
T5666,S2120@upi,U4469,9485.543276032975,UPI,12,261.06164639600956,0,0,0,0
T5667,S1383@upi,U2395,5787.983069562531,IMPS,19,224.6057060581482,0,0,0,0
T5668,S2751@upi,U2112,7889.725987918345,UPI,13,229.5011188245388,0,0,0,0
T5669,S1608@upi,U645,1223.8431956652444,UPI,3,254.70752677619174,0,0,0,0
T5670,S2694@upi,U4128,9873.778359891103,UPI,16,113.71761610922891,0,0,0,0
T5671,S2440@upi,U1626,1235.5118908648014,IMPS,1,36.651571977752674,1,1,1,0
T5672,S1638@upi,U3701,4188.85512010184,UPI,12,137.4073901994699,0,0,0,1
T5673,S2619@upi,U1977,893.778312708589,UPI,7,209.9480257390419,0,0,1,0
T5674,S2755@upi,U2009,1953.4355198602168,IMPS,18,257.9012940064871,0,0,0,0
T5675,S2037@upi,U1590,7604.475126136299,IMPS,4,67.64526642268663,0,0,0,0
T5676,S789@upi,U4794,8333.749101521149,IMPS,14,291.50802114612935,0,0,0,0
T5677,S1082@upi,U757,6834.641650453576,IMPS,12,190.53886850761586,0,0,0,0
T5678,S953@upi,U3259,6795.388321077728,IMPS,20,253.0777067824419,0,1,0,0
T5679,S250@upi,U3714,7154.80523033179,IMPS,22,177.2073447705738,0,0,0,0
T5680,S93@upi,U3945,2730.913441201125,IMPS,9,277.2261926182473,1,0,1,0
T5681,S214@upi,U3410,902.4020472475468,IMPS,14,153.41935526381945,0,0,0,0
T5682,S264@upi,U3618,5739.858612178996,IMPS,16,86.80841924150197,0,1,0,0
T5683,S300@upi,U1718,2203.417415659518,UPI,7,45.608537895625545,1,0,0,0
T5684,S1442@upi,U3067,902.4414987518273,IMPS,11,298.80848145602835,1,0,0,0
T5685,S2945@upi,U3202,8179.813328795637,UPI,1,59.12983764520802,0,0,0,0
T5686,S1940@upi,U4703,2371.2368310304764,UPI,3,239.3166817899158,0,0,0,0
T5687,S105@upi,U1183,9038.0845805697,UPI,6,212.5678461545849,0,0,0,0
T5688,S980@upi,U3699,900.1992508119245,UPI,18,139.52611070317764,1,0,0,0
T5689,S852@upi,U1685,7176.527968196285,UPI,17,132.58619509587098,1,0,0,1
T5690,S1510@upi,U2861,7688.801809102719,IMPS,5,108.97920971481035,1,1,0,0
T5691,S2824@upi,U328,9614.34066181116,UPI,7,41.320142318082624,1,0,0,0
T5692,S2518@upi,U4250,9078.852978544734,IMPS,22,98.3813475527909,0,0,0,0
T5693,S2240@upi,U2945,8358.37017997826,UPI,12,26.82945891376335,0,0,0,0
T5694,S356@upi,U1080,7502.48596013897,IMPS,15,231.5143359663735,0,1,0,0
T5695,S1726@upi,U4132,9661.461840813583,IMPS,17,149.74501544791335,0,0,0,0
T5696,S1762@upi,U366,750.7827836706344,IMPS,9,216.1669356061586,0,1,0,1
T5697,S1727@upi,U1505,2530.9206251939668,UPI,10,155.34337389440577,0,0,0,1
T5698,S1296@upi,U914,3406.713165581971,IMPS,12,153.54570515104228,0,0,0,0
T5699,S1770@upi,U4607,590.4162830228163,UPI,7,267.4738417170352,0,0,0,0
T5700,S1965@upi,U1733,3418.5281166824343,UPI,17,146.2832759636247,0,0,0,0
T5701,S0@upi,U229,6414.46314787712,IMPS,2,244.08402891857375,0,1,0,0
T5702,S2938@upi,U1899,4531.256265814838,IMPS,7,252.6555810790614,0,1,1,0
T5703,S699@upi,U4472,7622.594642087106,IMPS,15,111.14835370086853,0,0,0,1
T5704,S944@upi,U1422,1471.105775825336,UPI,7,243.73655491739234,1,0,0,0
T5705,S1822@upi,U4166,954.831022644239,IMPS,17,44.1845765300934,0,1,0,1
T5706,S177@upi,U2946,2505.7048510906366,IMPS,1,189.32209061995252,0,1,0,0
T5707,S2682@upi,U924,1563.397945890271,IMPS,19,263.68459829447715,0,1,0,0
T5708,S1484@upi,U3413,4670.09627019602,IMPS,2,31.43001207207957,0,0,0,0
T5709,S1953@upi,U2786,8273.068997828526,IMPS,14,69.04064725925305,0,0,0,0
T5710,S2359@upi,U1103,6772.880024169489,UPI,12,58.56325907277425,0,0,0,0
T5711,S2186@upi,U3138,6041.117163669001,IMPS,5,130.27998062924493,1,1,0,1
T5712,S603@upi,U1873,9376.101497244425,IMPS,3,277.9258090381036,0,1,0,0
T5713,S1978@upi,U3272,3683.9778929945014,IMPS,12,101.77901151498213,0,1,0,0
T5714,S1676@upi,U3180,5957.477717038474,IMPS,4,224.89759080200088,0,1,0,0
T5715,S259@upi,U1560,9139.361631651194,UPI,9,4.7929720237647615,0,0,0,0
T5716,S2538@upi,U578,8555.10108879425,IMPS,4,184.6996017911593,0,0,0,0
T5717,S1102@upi,U3020,4344.489616393352,UPI,13,137.21370727852175,1,0,0,0
T5718,S185@upi,U1185,1550.2807537271742,UPI,7,76.65543215613782,1,0,0,0
T5719,S2502@upi,U4374,9807.422882235762,UPI,5,202.11248519954216,0,0,0,0
T5720,S332@upi,U1171,2892.4804210914062,UPI,6,275.27530645174477,0,0,0,0
T5721,S708@upi,U2872,500.2615341544533,IMPS,7,131.55244271913338,1,0,0,1
T5722,S2910@upi,U482,4228.640782234473,UPI,18,55.805554694459026,0,0,0,0
T5723,S2400@upi,U846,6582.330045016602,UPI,22,154.13609447693838,0,0,0,0
T5724,S1703@upi,U1536,2274.2880782173156,IMPS,7,141.45842304080216,0,1,0,0
T5725,S2519@upi,U2097,8548.656678454623,IMPS,5,43.35848534545462,0,1,1,1
T5726,S1544@upi,U4142,1810.1420430734972,IMPS,18,57.526743863559766,0,1,0,0
T5727,S2489@upi,U1956,1292.291777568419,UPI,8,42.17470109208513,0,0,0,0
T5728,S990@upi,U3696,6885.991498443958,UPI,6,103.25009113942895,0,0,1,0
T5729,S1262@upi,U4373,1588.7183917975851,IMPS,0,124.26541122306547,0,0,0,0
T5730,S1805@upi,U2857,4209.543832243391,IMPS,20,260.32337165356313,0,0,0,0
T5731,S1789@upi,U3584,3820.122670016969,UPI,5,175.4096829608693,0,0,0,0
T5732,S2380@upi,U3399,7737.500682304535,UPI,0,167.83123823215115,0,0,0,0
T5733,S2822@upi,U1618,2132.841813311069,UPI,2,200.92498762032108,1,0,0,0
T5734,S1591@upi,U4246,4588.038994336905,UPI,6,180.35127229871404,0,0,1,0
T5735,S531@upi,U595,2739.8192174339215,IMPS,14,272.0668097058915,0,1,0,0
T5736,S356@upi,U4668,5826.33509087128,UPI,0,123.32606444613224,1,0,0,1
T5737,S669@upi,U2448,7876.6267306294585,IMPS,13,219.45894586588383,0,0,0,0
T5738,S695@upi,U4048,6064.774292453407,IMPS,5,67.12159132129324,0,0,0,0
T5739,S2213@upi,U4850,3106.99289153694,IMPS,20,53.286291116379125,1,0,0,0
T5740,S1761@upi,U2912,1045.944938392629,IMPS,8,48.23721165043069,0,1,0,0
T5741,S1845@upi,U286,630.5046557557719,UPI,13,64.64099420832038,0,0,0,0
T5742,S2189@upi,U1342,7508.064950393869,UPI,13,209.4910062200659,0,0,1,0
T5743,S954@upi,U445,4214.20150854786,IMPS,15,180.94463922910816,1,0,0,0
T5744,S2495@upi,U811,4983.035983086065,IMPS,8,159.89134858198372,0,1,0,0
T5745,S2788@upi,U4323,5673.087864772638,IMPS,10,289.05969811076966,0,0,0,0
T5746,S1931@upi,U1181,4020.1909257190678,IMPS,18,297.7086587188162,0,0,0,0
T5747,S153@upi,U3763,5944.938836246417,UPI,2,138.68226583945037,0,0,0,0
T5748,S1797@upi,U3638,7234.128893011073,IMPS,18,239.81579682756586,0,0,0,0
T5749,S1021@upi,U1153,7920.646579441421,UPI,17,222.8371487828432,0,0,0,0
T5750,S1086@upi,U2145,1939.7171200064147,UPI,8,53.125179545537954,1,0,0,0
T5751,S829@upi,U4072,5550.124619797081,UPI,2,283.83062655271874,0,0,0,0
T5752,S2474@upi,U874,5165.793424383062,UPI,16,148.83647440062015,0,0,0,0
T5753,S1674@upi,U4778,5906.237425925096,IMPS,22,66.86538641036816,0,0,0,0
T5754,S209@upi,U2819,9439.636433018799,UPI,19,18.859266517427802,0,0,1,0
T5755,S1233@upi,U2171,3846.543611099816,UPI,8,94.38372461311373,1,0,0,0
T5756,S1727@upi,U4649,6299.807323352787,UPI,5,108.94223767763926,0,0,0,0
T5757,S2339@upi,U3949,6168.3032741216875,IMPS,5,128.53638246323465,1,1,0,0
T5758,S1725@upi,U671,2183.1701397301395,IMPS,1,40.40235472316299,0,0,0,0
T5759,S2279@upi,U3050,4451.533597434788,IMPS,7,145.40756636240377,0,1,0,0
T5760,S1572@upi,U60,6209.903556727329,UPI,2,222.5735048448226,1,0,0,0
T5761,S1395@upi,U3813,9783.490698873205,IMPS,20,32.145506475052834,1,1,0,0
T5762,S1789@upi,U1280,4772.40291982694,UPI,9,71.96309681410276,1,0,0,0
T5763,S149@upi,U4010,3974.3908523984364,IMPS,7,80.136334998991,0,0,1,0
T5764,S2980@upi,U261,1404.827034156076,UPI,12,219.8279783512738,0,0,1,0
T5765,S1054@upi,U4739,2671.836763774389,UPI,14,114.3646026898717,0,0,0,0
T5766,S164@upi,U2050,7605.914394117006,IMPS,15,168.32126805019718,1,1,0,0
T5767,S80@upi,U4258,9528.145358011801,UPI,4,239.16667191228441,1,0,0,0
T5768,S557@upi,U4730,7141.366430751987,IMPS,6,51.10243085400239,0,0,1,0
T5769,S478@upi,U4103,2952.654421062347,UPI,5,215.21376346748247,0,0,0,1
T5770,S1049@upi,U4455,6647.050665926502,IMPS,0,71.96189305314569,0,0,0,0
T5771,S310@upi,U4510,6686.531229438133,UPI,13,136.52313102499744,0,0,1,0
